<<<<<<< HEAD
kills,rand,cum_sum,mean
0,0.5048783136346857,55518,5.518139349965212
3,0.5049581627275592,55521,5.517889087656529
2,0.5050610296493943,55523,5.5175395011428
3,0.5050672951604082,55526,5.517289348171701
0,0.5050970184057989,55526,5.516741182314953
3,0.5051796823191558,55529,5.516491158354858
11,0.505241038572838,55540,5.517035859739743
5,0.5052420796240031,55545,5.516984505363528
4,0.5052516782972126,55549,5.51683384645943
2,0.5052526548975823,55551,5.516484607745779
1,0.5054432228681057,55552,5.516036143381988
7,0.5054738940912703,55559,5.5161834789515485
4,0.5055029688265312,55563,5.516032959396406
10,0.5055222796834078,55573,5.5164780623386935
1,0.5055385965355567,55574,5.516029776674938
4,0.5055479552231924,55578,5.515879317189361
4,0.5055672119353966,55582,5.515728887565744
13,0.5055774190020755,55595,5.516471522127406
0,0.5055774884919385,55595,5.515924198829249
6,0.5056252116166824,55601,5.5159722222222225
6,0.5057913464291592,55607,5.51602023608769
3,0.5058453409494948,55610,5.515770680420552
2,0.5059673461989518,55612,5.515421997421402
6,0.5059905186763449,55618,5.5154700515668384
1,0.5060074972060226,55619,5.515022310361924
3,0.5061645898785234,55622,5.514772952607575
8,0.5062756098145259,55630,5.515019331813225
4,0.506433912259499,55634,5.51486915146709
9,0.5064756143296121,55643,5.515214590147686
11,0.5064798655072044,55654,5.515758176412289
6,0.5065446498786665,55660,5.515806163908433
2,0.5066398516717642,55662,5.515457788347206
4,0.5066846531939211,55666,5.515307638957694
0,0.5066915727536789,55666,5.514761244303546
2,0.5067048981009076,55668,5.514413075780089
16,0.5067218378645894,55684,5.515451664025356
7,0.5067562684129228,55691,5.515598692680994
11,0.506758405322516,55702,5.516141810259457
11,0.5067614401099908,55713,5.516684820279235
1,0.5067892841369441,55714,5.516237623762376
8,0.5068746772105416,55722,5.516483516483516
10,0.5068823835162689,55732,5.51692734112057
5,0.5069063536516781,55737,5.516876175393447
9,0.5069099714156632,55746,5.517220902612826
5,0.5069361263599821,55751,5.517169717961405
3,0.5069532249858996,55754,5.516920641203246
2,0.5069558879600583,55756,5.516572672405264
7,0.507017071292766,55763,5.516719430154334
1,0.5070240311832864,55764,5.516272628350975
4,0.5070477224326753,55768,5.516122650840752
0,0.5071163959424791,55768,5.515577094253783
7,0.5072177398633163,55775,5.515723892405063
7,0.5072580660364575,55782,5.51587066152477
5,0.5073596493706791,55787,5.515819655922484
0,0.5074179918596342,55787,5.515274345032131
0,0.5075199299365972,55787,5.5147291419533415
1,0.5075408462992671,55788,5.5142828901848375
1,0.5075471791399446,55789,5.513836726625815
2,0.5077048271775508,55791,5.513489475244589
1,0.5077358447779321,55792,5.51304347826087
1,0.5078161600658436,55793,5.512597569410137
15,0.5078509130701951,55808,5.513534874530725
2,0.5079332886484805,55810,5.513187790180776
0,0.5079774486072924,55810,5.512643224022126
19,0.5079992858911077,55829,5.513975308641975
4,0.5080088097365344,55833,5.5138257949832115
0,0.5080144679902152,55833,5.513281327145255
9,0.5080541267669655,55842,5.513625592417061
7,0.508153537333764,55849,5.513772336854576
3,0.5082504169192196,55852,5.5135241855873645
14,0.508273943667188,55866,5.514361859638733
1,0.5082993044910998,55867,5.513916304776944
2,0.5083124814609551,55869,5.513569525313333
5,0.5083227758231919,55874,5.513518847444247
1,0.5083443156862651,55875,5.5130735076467685
6,0.5084071811199029,55881,5.513121546961326
10,0.5085253070670378,55891,5.513564170859229
8,0.508561309087743,55899,5.513809429867824
0,0.5086048042384139,55899,5.513265608048131
6,0.5086177144792948,55905,5.513313609467455
13,0.5086231343877292,55918,5.514051868652007
10,0.5086333149908342,55928,5.514494182606981
11,0.5087080943342497,55939,5.51503499950705
14,0.5088337312078015,55953,5.515871451104101
9,0.5088546793187589,55962,5.516214884179399
0,0.5088677645445467,55962,5.515671200473093
1,0.50891902081079,55963,5.515226175224204
8,0.5089257790644607,55971,5.515471028774143
9,0.508947883895558,55980,5.515814365947384
6,0.508958202678444,55986,5.515862068965517
2,0.508958599746729,55988,5.5155157127376615
0,0.508983939297371,55988,5.514972419227738
8,0.5089873235381507,55996,5.515217177189008
7,0.5090381173554499,56003,5.515363403584794
10,0.5090530351832672,56013,5.515805022156573
3,0.5090650607335234,56016,5.515557306025994
2,0.5090750515693183,56018,5.515211184404844
4,0.5091082406192403,56022,5.515062020082693
6,0.5091781468461999,56028,5.515109754897136
7,0.5091797246447712,56035,5.515255905511811
1,0.509226087256615,56036,5.514811534297805
11,0.5092638364998783,56047,5.515351308797481
2,0.5093033149725726,56049,5.5150054117878575
9,0.5093395759380238,56058,5.515348288075561
14,0.5093626946882768,56072,5.516182980816527
0,0.5094262135679616,56072,5.515640369860319
6,0.5095813132772589,56078,5.515688010229173
16,0.5096896241475428,56094,5.516719118804091
3,0.5096982539258991,56097,5.516471629462091
0,0.5096986578992748,56097,5.515929203539823
8,0.5097006523412574,56105,5.516173434273916
15,0.5097240351553165,56120,5.517105780574125
1,0.5097431464738117,56121,5.516661751695665
14,0.5097910728252409,56135,5.517495576960881
0,0.5098209762924417,56135,5.516953316953317
1,0.5099053979433243,56136,5.5165094339622645
2,0.5099173047554857,56138,5.516163898987914
0,0.509987443251504,56138,5.515621929652191
10,0.5100143150058213,56148,5.516062481579723
0,0.5101036780064303,56148,5.515520628683693
3,0.5101088458505916,56151,5.515273548767311
2,0.5101120938821642,56153,5.514928304851699
2,0.5101320285527244,56155,5.514583128743985
5,0.5101706731132638,56160,5.514532600157109
6,0.5102579549074292,56166,5.514580265095729
3,0.5103020333720758,56169,5.514333398782643
5,0.5103145521428645,56174,5.514282909590655
6,0.5103224267439849,56180,5.5143305850019635
5,0.5103231332473254,56185,5.514280105996663
8,0.510338819537096,56193,5.514524043179588
3,0.5103846796518298,56196,5.514277303503091
2,0.5104367548759142,56198,5.513932496075353
1,0.5104436593897892,56199,5.513489649759639
7,0.5104539590607765,56206,5.513635471846184
1,0.5105728541004926,56207,5.513192741539971
1,0.5106033146909501,56208,5.512750098077677
12,0.5106955835060291,56220,5.513386290085319
0,0.5107425689349168,56220,5.512845656010983
0,0.510833789131562,56220,5.512305127953721
4,0.5109211147839585,56224,5.512156862745098
2,0.5110912798736627,56226,5.511812567395354
9,0.5111388525966787,56235,5.51215447951382
11,0.5111414072861901,56246,5.512692345388611
10,0.5112234518833186,56256,5.51313210505684
3,0.5112295292970054,56259,5.512885840274375
1,0.5112849198752093,56260,5.512443660591809
5,0.5112909100976647,56265,5.512393455471735
0,0.511380877876941,56265,5.511853448275862
1,0.5113940672831587,56266,5.511411499657165
0,0.511483201522024,56266,5.510871694417238
9,0.5115266001497122,56275,5.511213397316619
7,0.5115626299688611,56282,5.511359185272228
1,0.5116659331642106,56283,5.510917458141584
0,0.5117155212619182,56283,5.510377912668885
3,0.5118304038101865,56286,5.5101321585903085
16,0.511901250059736,56302,5.511158966327329
8,0.5119076183119982,56310,5.511402564353529
14,0.5119438123777612,56324,5.5122333137600315
3,0.5119860104222073,56327,5.511987474312555
1,0.5120244741175929,56328,5.511545988258317
17,0.512032336021231,56345,5.512669993151355
7,0.5122492751257747,56352,5.512815495989043
1,0.5122773628214665,56353,5.512374058495549
3,0.5122835486502174,56356,5.512128325508607
3,0.5122911183929052,56359,5.511882640586797
2,0.5124739300617134,56361,5.511539213768825
6,0.5125014215883773,56367,5.511586975652684
9,0.512509248097616,56376,5.511928040672664
3,0.5126332644762703,56379,5.511682471404829
2,0.5126870601503635,56381,5.511339198435973
12,0.5127524832671567,56393,5.511973414133516
6,0.5128388296019317,56399,5.512021110242377
7,0.5129181348550081,56406,5.512166520082087
2,0.5129645531158187,56408,5.511823333984757
9,0.5129953712077837,56417,5.512164142647777
0,0.5130503711546971,56417,5.511625635013678
1,0.5130564362560985,56418,5.511184917456286
3,0.5131236961186489,56421,5.510939636647783
0,0.5131938481547401,56421,5.510401406387342
5,0.5133293642111645,56426,5.5103515625
5,0.5133758347939907,56431,5.510301728346841
11,0.5133848260184022,56442,5.510837727006444
2,0.5133909022219093,56444,5.5104949721761205
0,0.5134200079431235,56444,5.509957048028114
6,0.513488801800615,56450,5.510004880429478
6,0.5135019070900265,56456,5.510052703494046
6,0.513625202583491,56462,5.510100517224553
7,0.5136483149347902,56469,5.510245901639344
8,0.5136723329743853,56477,5.510488828178359
3,0.5137336862634599,56480,5.510243902439024
13,0.5137510487695213,56493,5.510974539069359
14,0.5138370004657531,56507,5.511802575107296
2,0.5138503235454512,56509,5.511460060470107
3,0.5139443978646681,56512,5.5112151355568555
1,0.5139453368437616,56513,5.510775231594344
2,0.5140181211875807,56515,5.510432917316693
0,0.5140361640058283,56515,5.509895680998342
1,0.5140864731244879,56516,5.509456034314681
3,0.514111414262172,56519,5.509211424115411
6,0.5141401851351511,56525,5.5092592592592595
5,0.5141493779506333,56530,5.509209628691161
1,0.514200236638184,56531,5.508770220229975
0,0.5142216264844859,56531,5.508233460001949
0,0.5142463897926507,56531,5.5076968043647705
7,0.5143256340971698,56538,5.50784218217243
7,0.5143633189459048,56545,5.5079875316579
4,0.5143969629319659,56549,5.507840654524204
5,0.5144925939627785,56554,5.507791195948578
9,0.5145417859507694,56563,5.508131268867465
1,0.5145650053028659,56564,5.507692307692308
14,0.5145985668526022,56578,5.508519131535391
1,0.5146201744086463,56579,5.508080218068536
3,0.5146352953528174,56582,5.507836075148448
15,0.5146966481251578,56597,5.508759976640063
6,0.514697799931048,56603,5.508807785888078
4,0.5147760868534147,56607,5.508660957571039
7,0.5148088317600514,56614,5.50880607181084
1,0.5148174055205162,56615,5.508367386651099
3,0.5148360384101321,56618,5.508123358303337
13,0.5148850698489066,56631,5.508852140077821
6,0.5149050596457586,56637,5.508899912459878
2,0.5150094178170731,56639,5.508558646177787
2,0.5150730542325214,56641,5.508217446270543
0,0.5150752009422421,56641,5.507681835861533
7,0.5152781743503794,56648,5.507826932425863
8,0.5153046638674611,56656,5.508069220299436
6,0.51532292377573,56662,5.50811704092544
4,0.515338051573152,56666,5.507970451010887
0,0.5153437929598269,56666,5.50743512489066
6,0.5154962481186519,56672,5.507482993197279
2,0.515529208970214,56674,5.5071421630550965
7,0.5156208262701798,56681,5.507287213369607
0,0.5156743458891926,56681,5.506752161663266
6,0.5156780600032745,56687,5.506800077715174
6,0.5157079601690346,56693,5.506847984458475
4,0.5157250254023105,56697,5.506701631701632
2,0.5157636066233787,56699,5.506361076041565
5,0.5157779508741636,56704,5.506311905224315
4,0.515923535792708,56708,5.506165647150209
14,0.5160062525160606,56722,5.506990291262136
11,0.5160172010523081,56733,5.507523541403748
5,0.5160422869143462,56738,5.5074742768394485
10,0.5160731615655118,56748,5.507910317383287
10,0.5161167671618471,56758,5.5083462732919255
15,0.5161326744318683,56773,5.509267345948569
4,0.5162312543870762,56777,5.509120900446342
1,0.5162666375573264,56778,5.508683419035607
12,0.5162835055979356,56790,5.509313154831199
8,0.516310821172066,56798,5.509554757978465
11,0.5163132778060983,56809,5.510087293889428
8,0.516321916444216,56817,5.5103287750945595
6,0.5164375104195992,56823,5.510376260667184
2,0.5166303329419355,56825,5.510035877048385
0,0.5166464495147683,56825,5.509501648245104
4,0.5167016809056124,56829,5.509355307804169
4,0.5167188102372108,56833,5.509208995734781
5,0.5167381880736294,56838,5.509159639430067
2,0.5167509703982622,56840,5.508819538670285
2,0.5168566065381323,56842,5.50847950382789
2,0.5168597577720402,56844,5.508139534883721
9,0.51701017794565,56853,5.508477860672415
0,0.5170387724773267,56853,5.507944196861073
1,0.5170569721401729,56854,5.5075075075075075
3,0.5170720017382817,56857,5.507264626113909
7,0.5170960898073795,56864,5.507409200968523
6,0.5171362788166333,56870,5.507456904900252
1,0.5172095559936074,56871,5.507020431877603
7,0.5172323949809801,56878,5.5071649883811
9,0.5172781959421375,56887,5.507503146480782
23,0.5173580859517938,56910,5.50919651500484
3,0.5173604134015836,56913,5.5089536346917045
5,0.517411662248668,56918,5.508904374758033
2,0.5174533170214721,56920,5.508564792412659
3,0.5175010893990253,56923,5.508322043739113
8,0.5177505321833165,56931,5.508563134978229
0,0.5177656606510943,56931,5.508030185758514
13,0.5178649775394858,56944,5.508754957918158
14,0.5178959051344406,56958,5.509576320371445
3,0.5179371417528437,56961,5.509333591256408
6,0.5180181293087784,56967,5.509381044487427
4,0.5180713951836687,56971,5.509235083647616
1,0.5181063098857779,56972,5.508799071746277
9,0.5181688078092013,56981,5.509136614135164
5,0.5182449973602253,56986,5.5090873936581595
4,0.5182549004502774,56990,5.5089415176413725
3,0.5182813980668505,56993,5.508699014111734
5,0.5182864899534384,56998,5.508649850198125
6,0.5183287630574464,57004,5.508697332817936
6,0.5183606623743369,57010,5.508744806261475
10,0.5183649947203536,57020,5.509178743961352
2,0.5184291500264261,57022,5.508839725630374
6,0.5186602507772142,57028,5.508887171561051
3,0.5188002274049375,57031,5.508644837245243
2,0.5188104540158539,57033,5.508305968707746
17,0.5188201370096645,57050,5.509415741187832
5,0.5188416163351882,57055,5.509366550791811
1,0.5188611349349349,57056,5.508931157671141
3,0.5188684139196393,57059,5.508688936088048
1,0.5190764980642502,57060,5.508253692441356
9,0.519106856362298,57069,5.508590733590734
5,0.5191481447711698,57074,5.5085416465592125
18,0.519185008715416,57092,5.509747153059255
4,0.5192404283977821,57096,5.509601466756731
7,0.5192411008000315,57103,5.509745272095716
0,0.5192572361472042,57103,5.5092136999517605
6,0.5192821411216344,57109,5.509261045726413
9,0.5193334711023033,57118,5.509597762129835
2,0.5194488038946621,57120,5.5092592592592595
0,0.519471032868514,57120,5.508727939049089
8,0.5194719829045946,57128,5.508968177434908
0,0.5195286653369129,57128,5.508436987754315
12,0.5195313627301645,57140,5.509062861550328
4,0.51955321672415,57144,5.508917381663935
9,0.5196528551972418,57153,5.509253903990746
2,0.5197031938218084,57155,5.508915662650603
7,0.5197454027327453,57162,5.509059367771781
4,0.5197534432367853,57166,5.508913944299894
1,0.5197807171444497,57167,5.508479475814222
15,0.5199537045839298,57182,5.509393968590423
3,0.5202577983599843,57185,5.509152215799615
2,0.5203669545650556,57187,5.508814179751469
5,0.5203711012404773,57192,5.508765170487382
7,0.5204203614739752,57199,5.508908793219686
21,0.5204451784548987,57220,5.51040061633282
0,0.5204966553798529,57220,5.509870004814636
1,0.5205382189950406,57221,5.509435778933179
3,0.5205407630572693,57224,5.509194185038991
7,0.5205771645280859,57231,5.5093376973430885
0,0.5206108147587255,57231,5.5088073924343055
9,0.5206320787808225,57240,5.509143407122233
3,0.5206439922109792,57243,5.508901934366278
2,0.5206746802854231,57245,5.50856428021555
9,0.5208915833389492,57254,5.5089002213028
5,0.5209061720865769,57259,5.508851260342506
5,0.5209828554406986,57264,5.508802308802308
5,0.5209971312894778,57269,5.508753366679492
0,0.521052567538415,57269,5.508223526017121
2,0.5214311000931753,57271,5.507886131948451
9,0.5215888421873829,57280,5.508221944417732
3,0.5215921859438022,57283,5.50798076923077
0,0.5215964123589888,57283,5.507451206614749
0,0.5216032322922445,57283,5.506921745818112
5,0.5216060641673601,57288,5.506873017398827
1,0.5216254632589169,57289,5.506439830834294
8,0.5216581852257536,57297,5.506679481018741
2,0.5216866127366759,57299,5.506342494714588
8,0.521699013778561,57307,5.506582108196406
2,0.5217664407796062,57309,5.506245196003075
0,0.5217851420871582,57309,5.5057162071284464
0,0.5218893484040901,57309,5.505187319884726
10,0.5219272364544602,57319,5.505619056766881
5,0.5219407132003808,57324,5.50557049558202
13,0.5219558454253757,57337,5.506290214155383
27,0.5219642642502039,57364,5.508354138659497
12,0.5221221028557579,57376,5.508977436389823
7,0.5221978286038218,57383,5.509120583717358
3,0.5222805521203173,57386,5.508879715849093
3,0.5223234040327769,57389,5.50863889422154
4,0.5224055232143836,57393,5.5084940973222
2,0.5224426153208811,57395,5.508157389635317
9,0.5224445319305209,57404,5.508492467133673
7,0.5225249542080803,57411,5.508635578583765
9,0.5225360983815766,57420,5.508970545908088
2,0.5225435020771216,57422,5.50863392171911
5,0.5225700407342851,57427,5.508585131894485
5,0.5226245827375736,57432,5.50853635142912
3,0.5226298601652622,57435,5.508295770595569
2,0.522643212699372,57437,5.5079593402378215
2,0.522722517628456,57439,5.507622974398313
1,0.5227256292767666,57440,5.5071907957813995
8,0.5227607052490547,57448,5.507429776627361
4,0.5227973939702978,57452,5.5072852760736195
2,0.5230611564665489,57454,5.506949103805233
7,0.523122123645529,57461,5.50709219858156
1,0.5232069235863059,57462,5.506660277910877
1,0.523218100120331,57463,5.506228440015332
4,0.5232368636246564,57467,5.5060841237903615
1,0.5233336924940725,57468,5.505652423835984
0,0.523359517490147,57468,5.505125011974327
5,0.5233629012654071,57473,5.505076628352491
2,0.5233629679686623,57475,5.504740925198735
11,0.523392942054631,57486,5.505267190193449
0,0.5234122031225619,57486,5.5047400172364265
4,0.5234564837390067,57490,5.504595940252777
0,0.5235054175249658,57490,5.50406893250359
3,0.523520393974857,57493,5.503829216925139
0,0.5235208609295592,57493,5.503302383459366
1,0.52353353899182,57494,5.502871362940276
11,0.5235512099160874,57505,5.503397454301847
0,0.5235525736881379,57505,5.502870813397129
9,0.5235999406131087,57514,5.503205434886613
0,0.5236358211784747,57514,5.502678913126674
10,0.5236793095161647,57524,5.503109155266431
0,0.5237089378992009,57524,5.502582743447484
6,0.5237547759170514,57530,5.5026303204208515
7,0.5237962610915486,57537,5.502773527161438
3,0.5237974580432846,57540,5.502534187625514
1,0.5238246105744281,57541,5.5021036527060625
0,0.5240019657737027,57541,5.501577588679606
0,0.5240372758597068,57541,5.501051625239006
0,0.5240631258331655,57541,5.500525762355416
2,0.5240964623591551,57543,5.500191168036705
7,0.5242050907782116,57550,5.500334512090222
4,0.5242136413025027,57554,5.500191131498471
10,0.5242170445111272,57564,5.500621118012423
7,0.5243159592453267,57571,5.500764379896808
15,0.5243195719347776,57586,5.501671921276392
6,0.5243369091831234,57592,5.50171952617501
4,0.5243939369141898,57596,5.5015760817652115
2,0.5244762715174036,57598,5.501241642788921
9,0.5245316447645404,57607,5.501575780727724
2,0.5245411372877459,57609,5.50124140565317
1,0.5246082795981399,57610,5.500811610808746
2,0.5246426084094847,57612,5.500477372541531
3,0.5246474257906507,57615,5.500238663484487
1,0.5246804177635672,57616,5.499809087437954
0,0.5247056904690084,57616,5.499284146225064
6,0.524706176260398,57622,5.499331933575109
13,0.5247523309496903,57635,5.5000477144765725
6,0.5248204470740537,57641,5.500095419847328
1,0.5248695529272236,57642,5.499666062398626
1,0.5248764898675156,57643,5.499236786872734
1,0.5249120338528872,57644,5.498807593246208
8,0.5250121403013545,57652,5.499046165585654
1,0.5251282136995505,57653,5.49861707200763
16,0.5251991597778948,57669,5.499618539004387
7,0.5252146658834048,57676,5.499761609611901
1,0.5252379530664638,57677,5.499332570556827
7,0.5252494958267754,57684,5.499475641147869
5,0.5252618920953347,57689,5.499428026692088
9,0.5252833863058701,57698,5.499761700505195
14,0.52537141674429,57712,5.5005718642775445
6,0.5253780893577985,57718,5.500619460592776
16,0.5254170597208445,57734,5.501619973318086
2,0.5254744338995972,57736,5.501286326822297
3,0.5254777822778975,57739,5.501048018292683
5,0.5255094143889012,57744,5.501000285795942
9,0.5255810647981467,57753,5.501333587349971
1,0.5256086772243158,57754,5.500904848080769
6,0.525691609048291,57760,5.500952380952381
11,0.525708344455819,57771,5.50147604990001
2,0.5257646739251082,57773,5.501142639497239
7,0.525781588072847,57780,5.5012853470437015
0,0.5257881904607895,57780,5.500761614623001
0,0.5259214183038871,57780,5.500237981913375
0,0.5260036864065587,57780,5.49971444888635
8,0.5260058265320682,57788,5.4999524126772625
4,0.5260167968391977,57792,5.499809668823754
3,0.5260895283907666,57795,5.499571795603768
1,0.5262666037336866,57796,5.499143672692673
3,0.5262987333316236,57799,5.49890590809628
7,0.5264145580605833,57806,5.499048706240487
0,0.5264382182200666,57806,5.498525634928185
0,0.5265199630901685,57806,5.498002663115845
4,0.5265292892770107,57810,5.497860199714693
5,0.5265675037279421,57815,5.4978128565994675
14,0.5266060557136224,57829,5.498621279832652
10,0.5266205609001556,57839,5.499049248906636
6,0.5266939372164154,57845,5.499096872326267
2,0.5266980282399013,57847,5.498764258555133
2,0.5267156895819317,57849,5.498431708012546
8,0.5267537840272023,57857,5.498669454476335
12,0.5267641461083636,57869,5.49928727549178
14,0.5268481159487575,57883,5.500095020904599
0,0.5269261560841125,57883,5.49957244655582
3,0.5269350555591208,57886,5.499334980049402
4,0.5269879139944195,57890,5.499192552484089
2,0.5270122065354018,57892,5.49886018237082
0,0.5270433617323137,57892,5.498337923829424
0,0.5271155981400187,57892,5.497815764482431
15,0.5271781393131328,57907,5.498718070458646
7,0.5272032024718061,57914,5.4988606152677555
4,0.5273027726390687,57918,5.498718313870692
1,0.527326202349783,57919,5.498291247389406
0,0.5275926371910642,57919,5.497769340294258
3,0.5276212612117228,57922,5.497532270311313
5,0.527634023134161,57927,5.497485052671538
5,0.5276930074974117,57932,5.4974378439931675
5,0.5279144420066749,57937,5.497390644273651
4,0.5279884778741625,57941,5.497248576850095
6,0.5279921797594247,57947,5.497296271700977
2,0.5281519290307853,57949,5.496964522860937
2,0.5281627937084094,57951,5.496632836953429
4,0.528180030292118,57955,5.496490895295903
0,0.5282641743625315,57955,5.495969653864391
9,0.5282833482089896,57964,5.496301915418168
24,0.5283743828794117,57988,5.498056319332512
4,0.5284701629305482,57992,5.497914296549109
5,0.5285913039063818,57997,5.4978670964072425
19,0.5287478387322034,58016,5.499146919431279
6,0.528814879746961,58022,5.4991943891574255
7,0.5288163231666236,58029,5.499336618650493
4,0.5288287554989548,58033,5.499194541836444
0,0.5288387218326621,58033,5.498673488724654
5,0.5288392418951805,58038,5.498626243486499
7,0.5288414325616068,58045,5.498768472906404
13,0.5288687926533109,58058,5.499479018660605
6,0.5288849326590361,58064,5.499526425459368
10,0.5288979654151654,58074,5.499952647030969
2,0.5289464230747976,58076,5.4996212121212125
10,0.528949397995464,58086,5.500047344001515
6,0.5289663956128409,58092,5.500094679038061
0,0.5289838848857968,58092,5.4995739846634475
0,0.5289855251602079,58092,5.499053388867853
0,0.5292689867373928,58092,5.4985328916232845
3,0.5292709980898554,58095,5.498296422487223
25,0.5293325744004029,58120,5.500141951358001
4,0.5293338400399811,58124,5.5
12,0.5293927850458519,58136,5.500615006150062
2,0.5294124358144298,58138,5.500283822138127
5,0.5294820472725388,58143,5.500236496074165
2,0.52949118327542,58145,5.49990541051835
1,0.5294958047432003,58146,5.499479807055708
0,0.5295021666818315,58146,5.498959712502364
9,0.5295046883366087,58155,5.499290780141844
1,0.5295417246337494,58156,5.498865355521937
11,0.5295486347584772,58167,5.499385459014843
14,0.5295808965647429,58181,5.500189071658158
0,0.5296171184368796,58181,5.499669155874846
7,0.5296666539157389,58188,5.499810964083176
8,0.5296749807563317,58196,5.500047254512806
4,0.5297017328090339,58200,5.4999054999055
9,0.5297255034778842,58209,5.50023622791269
5,0.5297400463057469,58214,5.500188964474678
11,0.5297985938708555,58225,5.5007085498346715
5,0.5298124204348219,58230,5.500661250708483
4,0.5298129773494954,58234,5.500519505053368
9,0.5298234009464631,58243,5.500850018889309
3,0.5298315706808805,58246,5.500613844555671
5,0.5299054741887923,58251,5.50056657223796
3,0.529912983608267,58254,5.500330469266358
4,0.5300208220098535,58258,5.500188821752266
1,0.5300424576300994,58259,5.499763995091098
9,0.5300615689093061,58268,5.500094393052671
8,0.5302627069986172,58276,5.500330344502124
11,0.5303438244686622,58287,5.500849377123443
0,0.5305079479902581,58287,5.500330282155327
4,0.5305609883354298,58291,5.500188714851859
1,0.530568783332042,58292,5.499764128691386
1,0.5305692532312667,58293,5.499339622641509
9,0.5305698913317145,58302,5.499669842467692
9,0.5305843292489312,58311,5.5
10,0.5305914504924606,58321,5.500424408186363
6,0.5308238012000108,58327,5.500471520181064
7,0.5309698235582931,58334,5.500612918434701
7,0.5310078740336936,58341,5.500754290024514
3,0.5310677076055047,58344,5.500518525502027
3,0.5310948783777806,58347,5.5002828054298645
0,0.5311250452097275,58347,5.4997643510227165
0,0.5311286213305108,58347,5.499245994344958
4,0.5311902701651126,58351,5.499104702667044
9,0.5311994362534049,58360,5.499434602336977
9,0.5312114666196571,58369,5.499764439837935
11,0.5312134159828446,58380,5.500282645562464
1,0.5312990336752644,58381,5.499858690532266
2,0.5313118699940402,58383,5.499529012810852
5,0.5313424320760018,58388,5.499481962889705
3,0.531366990616823,58391,5.4992465624411375
0,0.5314149043665898,58391,5.498728693850645
3,0.5314190212529526,58394,5.4984934086629
6,0.5314712991807822,58400,5.498540627059599
8,0.5315822338496456,58408,5.498776125023536
1,0.5316264853324136,58409,5.498352631083498
2,0.5316545573088324,58411,5.498023343373494
7,0.5316778810782077,58418,5.498164705882353
6,0.5316809100239605,58424,5.498211932994542
1,0.5317022288248683,58425,5.4977886515479435
14,0.53171172995601,58439,5.498588633797516
0,0.5317172103726672,58439,5.498071314328723
5,0.5317357746947183,58444,5.4980244590780805
4,0.5317491241040601,58448,5.4978835481140065
9,0.5318977915886326,58457,5.4982129420617
0,0.531900958826692,58457,5.497695852534562
2,0.5319283580330612,58459,5.4973669362422415
6,0.5319822554627797,58465,5.497414198401504
7,0.5320652264530915,58472,5.497555471981948
0,0.5321604240076689,58472,5.497038638713923
5,0.5322154077066581,58477,5.496991915773641
4,0.5322374828074421,58481,5.496851207820284
5,0.5323310990060206,58486,5.496804511278196
7,0.5323421148328974,58493,5.496945775772954
2,0.5324349499359025,58495,5.496617177222326
5,0.5324700573349445,58500,5.496570515832002
6,0.5325197941723374,58506,5.496617812852311
6,0.5325476591323861,58512,5.4966651009863785
3,0.5327842841834215,58515,5.496430584256998
16,0.5328756279168986,58531,5.497417112801728
7,0.5329146247093878,58538,5.49755822689707
2,0.5329368345485896,58540,5.497229786834445
0,0.5329566345935961,58540,5.4967136150234746
6,0.5329602463069308,58546,5.496760867524176
4,0.5329704650353653,58550,5.496620352985355
0,0.5330301427039245,58550,5.496104383741669
9,0.5330448394975351,58559,5.496433264501595
13,0.5330554270878989,58572,5.4971374941342095
4,0.5330726689220958,58576,5.496996996996997
14,0.5331414432132631,58590,5.497794876606925
2,0.5332662548980373,58592,5.497466691686996
3,0.5333050656695653,58595,5.497232385777277
9,0.5333618639181403,58604,5.4975609756097565
4,0.5335424950104556,58608,5.497420504643092
19,0.5335526351568881,58627,5.4986869255299196
2,0.5337181791463372,58629,5.498358810841227
3,0.5339103419736954,58632,5.498124531132783
8,0.534008030024307,58640,5.498359118612283
10,0.5340617003904375,58650,5.498781173823364
1,0.5341228401806192,58651,5.498359426267929
4,0.5341895175488954,58655,5.498218972628422
0,0.5342154573506036,58655,5.497703627331521
5,0.5342873079964836,58660,5.497656982193065
3,0.5344859930550367,58663,5.497422921937963
3,0.5345088012765634,58666,5.497188905547226
0,0.5345330624854706,58666,5.496673849901621
0,0.5345497672736974,58666,5.496158890762601
8,0.534618064951282,58674,5.496393442622951
8,0.5346207207114515,58682,5.4966279505432745
5,0.5346378283376513,58687,5.496581436733165
0,0.534745337240641,58687,5.496066679153399
0,0.534748723145935,58687,5.495552017979212
16,0.5348104565892695,58703,5.496535580524345
9,0.5348812026415334,58712,5.49686358955154
10,0.5348950707405573,58722,5.497285152593148
5,0.53490138445369,58727,5.497238603388562
2,0.5349538828423486,58729,5.49691126918757
7,0.5349896068885066,58736,5.497051941974731
7,0.5349904534924678,58743,5.497192588433465
8,0.5349999877028744,58751,5.497426780200243
5,0.5350371162847478,58756,5.497380239520958
0,0.535037180916055,58756,5.4968659369445225
0,0.5350509364154445,58756,5.4963517305893355
0,0.5351068832327099,58756,5.495837620428397
4,0.5351179588454376,58760,5.49569771791994
1,0.5352449858565378,58761,5.49527728420462
3,0.5353383507759508,58764,5.495043949878436
13,0.5353409244126632,58777,5.495745675549322
